,Work_Experience,GPA,Certifications,Skills,Internships,Job_Changes,Networking_Score,Education_High School,Education_Master,Education_PhD,Industry_Finance,Industry_Healthcare,Industry_Retail,Industry_Tech,Location_Chicago,Location_Los Angeles,Location_New York,Location_San Francisco,Salary_at_30
3930,9,2.84,4,"['Java', 'C++', 'Python']",1,4,0.47,False,False,True,False,False,False,True,True,False,False,False,67979.56036128006
3931,1,3.49,3,"['Java', 'Excel', 'R', 'Python']",1,3,0.68,True,False,False,False,False,True,False,True,False,False,False,36079.70472225905
3932,8,3.2,1,"['Marketing', 'Python', 'SQL', 'R']",2,3,0.49,True,False,False,True,False,False,False,False,False,True,False,56400.430796764784
3933,8,3.25,1,['SQL'],2,4,0.27,False,False,True,False,False,False,True,False,False,False,False,66213.15561513248
3934,4,2.69,2,"['SQL', 'Java']",2,4,0.11,True,False,False,False,False,False,False,False,True,False,False,39501.82710376519
3935,0,3.71,4,['SQL'],1,0,0.86,False,False,False,False,False,True,False,False,False,False,True,30560.003077602112
3936,6,3.43,2,"['SQL', 'R']",2,0,0.15,False,False,False,False,True,False,False,False,False,False,True,44386.327164721864
3937,9,2.7,2,"['Python', 'Marketing', 'Java', 'Excel']",1,2,0.1,False,True,False,False,False,False,True,False,False,False,True,68325.38133279185
3938,9,3.06,1,"['R', 'Java', 'Management']",0,2,0.21,True,False,False,False,False,True,False,True,False,False,False,53773.806750552285
3939,3,3.72,2,"['C++', 'Excel']",1,3,0.0,False,True,False,False,False,True,False,False,True,False,False,39284.75176773327
3940,8,3.35,0,"['SQL', 'R']",0,1,0.07,True,False,False,False,True,False,False,False,False,False,True,45732.688081120075
3941,5,2.66,4,"['R', 'Python']",2,0,0.64,False,False,False,False,True,False,False,False,False,False,True,60141.504355445315
3942,2,3.06,2,"['Python', 'Management']",2,2,0.24,False,False,False,False,True,False,False,False,False,True,False,31743.091090724356
3943,5,2.86,2,"['Java', 'Management']",1,0,0.34,False,False,False,False,False,False,True,False,False,False,False,52554.28547498492
3944,9,3.28,3,"['Java', 'Marketing', 'SQL']",0,0,0.84,True,False,False,False,True,False,False,False,False,False,False,63465.5625629467
3945,5,3.77,4,['Python'],2,1,0.77,False,False,False,False,False,False,False,False,False,False,False,54256.74651975602
3946,4,3.15,4,"['Python', 'Management', 'Marketing']",2,0,0.49,True,False,False,False,False,True,False,False,False,True,False,52423.59601866084
3947,1,3.15,2,"['C++', 'Python']",0,1,0.61,False,True,False,False,True,False,False,True,False,False,False,30000.0
3948,9,3.86,0,"['SQL', 'Excel', 'Python', 'R']",2,1,0.09,True,False,False,False,False,True,False,False,False,True,False,59803.66672065029
3949,9,3.36,3,"['Management', 'Python', 'Marketing']",2,0,0.76,False,True,False,True,False,False,False,False,False,False,True,74635.34214844665
3950,1,3.35,0,['Excel'],1,0,0.52,True,False,False,True,False,False,False,False,True,False,False,30000.0
3951,6,2.89,2,"['Marketing', 'Management', 'Java', 'C++']",2,2,0.57,False,True,False,False,True,False,False,False,False,False,True,56839.08711009522
3952,1,3.41,4,"['Python', 'SQL']",0,0,0.67,False,False,False,False,False,True,False,False,False,False,True,30000.0
3953,5,3.36,4,"['Marketing', 'SQL', 'Excel', 'C++']",2,0,0.5,False,True,False,True,False,False,False,False,True,False,False,44511.77188128908
3954,4,3.1,0,"['Excel', 'Management', 'C++']",1,0,0.52,False,False,False,False,True,False,False,False,False,False,False,40798.84393991733
3955,3,3.99,1,"['SQL', 'Excel']",2,2,0.5,False,False,False,False,False,True,False,False,False,True,False,33657.834534027155
3956,6,3.82,2,"['SQL', 'Excel']",0,1,0.5,False,True,False,False,True,False,False,True,False,False,False,54316.39548486468
3957,7,3.62,4,['Excel'],2,2,0.75,True,False,False,False,False,True,False,False,False,False,True,67502.3769912214
3958,3,3.31,1,"['Java', 'Marketing', 'Python', 'Excel']",0,0,0.43,True,False,False,True,False,False,False,False,False,False,True,30000.0
3959,0,3.19,4,"['Java', 'Excel']",1,4,0.0,False,False,True,False,True,False,False,True,False,False,False,30000.0
3960,0,2.78,4,"['R', 'Marketing', 'Management']",2,0,0.61,True,False,False,True,False,False,False,False,False,True,False,30000.0
3961,0,2.96,1,"['SQL', 'Marketing', 'Management']",2,2,0.95,False,False,True,False,True,False,False,False,False,False,True,30000.0
3962,0,3.66,0,"['SQL', 'Java', 'R']",1,2,0.26,True,False,False,False,False,False,True,True,False,False,False,30000.0
3963,4,3.18,2,['C++'],0,3,0.82,True,False,False,True,False,False,False,False,False,False,True,49322.253046517
3964,3,3.82,1,['Management'],0,4,0.46,False,False,False,True,False,False,False,False,False,False,False,44350.17010492998
3965,8,2.72,1,"['Python', 'Excel']",2,2,0.64,False,False,True,False,False,False,False,False,False,False,False,63684.48718537654
3966,2,3.26,4,['Management'],0,1,0.89,True,False,False,True,False,False,False,False,False,False,True,33878.45097250812
3967,6,3.47,1,"['C++', 'SQL']",0,0,0.77,False,False,True,False,False,True,False,False,False,False,True,47085.48709664671
3968,7,3.28,2,['Marketing'],2,1,0.88,False,False,False,False,True,False,False,False,False,False,False,60029.56208598873
3969,5,3.83,0,"['R', 'Excel', 'Marketing', 'Java']",0,2,0.01,False,False,False,False,False,False,True,False,False,False,True,39810.02769164553
3970,9,3.98,0,"['Marketing', 'Excel', 'Management', 'Java']",0,2,0.19,False,False,True,False,False,True,False,False,False,True,False,62643.036277943014
3971,0,2.67,0,"['Marketing', 'Python', 'R']",2,1,0.42,False,False,False,False,False,True,False,False,False,True,False,30000.0
3972,7,2.69,2,"['R', 'SQL', 'Excel']",2,1,0.85,False,True,False,False,False,True,False,False,True,False,False,59970.61707798016
3973,9,2.7,4,"['R', 'C++', 'Management']",0,3,0.84,False,True,False,False,False,True,False,False,False,True,False,63803.863347332204
3974,2,3.52,2,"['Excel', 'R', 'SQL', 'Java']",2,0,0.19,False,False,False,False,False,False,True,False,False,False,True,30000.0
3975,7,3.06,1,"['Excel', 'C++', 'SQL']",0,1,0.14,False,True,False,False,False,False,False,False,False,False,True,56079.25890028261
3976,3,3.6,3,"['Python', 'Java', 'Excel', 'Marketing']",0,0,0.83,True,False,False,True,False,False,False,True,False,False,False,30657.10714763993
3977,7,3.11,3,"['Marketing', 'C++']",0,4,0.54,False,False,True,False,False,True,False,False,False,True,False,62345.74980200691
3978,0,3.44,3,['Excel'],0,2,0.63,True,False,False,True,False,False,False,False,False,False,False,30000.0
3979,2,3.65,0,"['SQL', 'C++', 'Marketing']",2,1,0.81,False,False,True,True,False,False,False,False,False,False,False,30000.0
3980,5,3.32,2,"['Marketing', 'Management', 'Java']",2,4,0.21,False,False,False,False,False,True,False,False,True,False,False,51618.05524556062
3981,8,3.31,2,['SQL'],1,2,0.14,True,False,False,False,False,False,False,True,False,False,False,67354.76512811382
3982,1,2.63,0,"['Management', 'Excel', 'R', 'C++']",2,3,0.86,False,False,False,True,False,False,False,False,False,False,False,30000.0
3983,0,3.12,1,['Management'],1,2,0.11,False,False,False,False,True,False,False,False,True,False,False,30000.0
3984,9,3.32,3,"['SQL', 'Java', 'C++']",0,1,0.09,False,False,True,True,False,False,False,False,False,True,False,56199.75380196815
3985,2,3.19,3,['R'],2,4,0.28,False,False,True,False,False,True,False,True,False,False,False,36315.75419448632
3986,3,3.85,0,"['SQL', 'Marketing']",0,4,0.32,False,False,True,False,False,False,True,True,False,False,False,30000.0
3987,4,3.86,3,"['Excel', 'R']",1,4,0.24,True,False,False,True,False,False,False,False,False,False,True,44450.37889289885
3988,2,3.73,4,"['Management', 'C++']",2,2,0.74,False,True,False,False,False,False,False,False,False,True,False,41794.71175804198
3989,9,3.06,2,"['C++', 'Marketing']",2,0,0.97,False,False,True,False,True,False,False,True,False,False,False,59137.29254644763
3990,1,3.58,3,"['Java', 'Python']",2,0,0.2,False,False,True,False,True,False,False,False,True,False,False,35281.61102293943
3991,1,3.09,3,"['Java', 'Management', 'Marketing', 'C++']",2,2,0.78,True,False,False,False,False,False,True,False,False,False,False,30000.0
3992,6,2.85,4,"['Marketing', 'SQL', 'Excel', 'C++']",0,1,0.04,False,False,True,False,False,False,True,False,False,True,False,46940.20399414653
3993,8,3.01,1,['Excel'],2,2,0.12,True,False,False,True,False,False,False,False,False,True,False,61659.16622906258
3994,9,2.61,1,"['Java', 'Excel', 'R']",1,0,0.52,False,False,False,False,False,True,False,True,False,False,False,68032.74859089589
3995,1,3.0,4,['Python'],2,2,1.0,False,False,True,False,False,False,False,True,False,False,False,33039.23496813584
3996,6,3.19,1,"['SQL', 'Excel', 'Management', 'C++']",1,4,0.95,False,False,True,False,True,False,False,True,False,False,False,43124.07369513552
3997,6,3.93,0,"['C++', 'Marketing']",1,1,0.11,False,False,False,False,False,False,True,False,True,False,False,51563.31858005643
3998,6,2.97,4,"['C++', 'Management']",0,1,0.24,False,False,False,False,False,False,False,False,False,False,True,43582.52556786895
3999,2,3.85,2,"['Management', 'C++']",2,3,0.95,False,False,False,False,False,True,False,True,False,False,False,42947.21621791864
4000,6,2.84,2,"['Excel', 'Marketing', 'SQL']",1,2,0.15,False,False,True,False,True,False,False,False,False,False,True,50327.94850067823
4001,0,2.79,2,"['C++', 'Python']",2,4,0.74,False,True,False,False,True,False,False,False,False,False,True,30000.0
4002,9,3.28,3,"['Management', 'Marketing']",0,2,0.0,False,True,False,False,False,True,False,False,False,True,False,54765.8161422778
4003,0,3.51,4,"['Java', 'C++']",0,3,0.63,False,True,False,False,True,False,False,False,False,False,False,30000.0
4004,4,2.57,4,"['Python', 'R', 'Marketing']",2,3,0.49,False,False,True,False,False,True,False,False,False,False,False,34709.36040530383
4005,1,2.83,1,"['Excel', 'C++', 'R']",1,2,0.47,False,False,False,False,True,False,False,False,True,False,False,30000.0
4006,8,3.18,4,"['Management', 'R', 'Marketing', 'SQL']",0,2,0.83,False,False,True,True,False,False,False,False,True,False,False,66794.39280063333
4007,6,3.0,4,['Marketing'],1,2,0.08,False,False,False,False,False,True,False,False,False,False,False,51697.58173954365
4008,3,3.57,1,"['Excel', 'C++']",1,0,0.38,False,False,True,False,False,False,False,False,False,False,False,34763.27215322136
4009,3,3.27,4,"['Java', 'Python', 'Management']",2,3,0.45,False,False,True,True,False,False,False,False,False,True,False,46656.10489364426
4010,1,2.74,4,"['Excel', 'R', 'Management']",0,1,0.12,False,False,False,False,False,False,False,False,False,True,False,30000.0
4011,4,3.84,0,"['SQL', 'R', 'C++', 'Management']",2,0,0.09,False,True,False,False,True,False,False,False,False,False,False,30815.758682936805
4012,3,2.94,1,"['Management', 'Java', 'Python']",2,4,0.18,False,False,False,False,False,False,False,True,False,False,False,40066.83094756025
4013,0,3.6,0,['R'],2,1,0.24,True,False,False,True,False,False,False,True,False,False,False,30000.0
4014,7,3.67,3,"['Marketing', 'C++']",1,1,0.97,True,False,False,False,False,True,False,False,False,True,False,58432.959755688935
4015,2,3.94,1,"['C++', 'Python', 'R', 'Marketing']",2,1,0.48,False,False,False,False,False,False,True,False,False,False,True,34954.527970484785
4016,5,3.25,4,"['Java', 'SQL', 'R']",0,3,0.51,False,False,True,False,False,False,False,False,False,False,False,53865.41446656948
4017,3,3.42,4,"['C++', 'R', 'SQL']",1,4,0.71,True,False,False,False,False,False,True,False,True,False,False,46627.778085946426
4018,8,3.0,0,"['Excel', 'Python', 'C++']",2,0,0.68,True,False,False,False,False,False,False,True,False,False,False,58196.16847289509
4019,6,3.52,0,"['Management', 'Java', 'Marketing', 'Excel']",0,4,0.5,False,False,True,False,False,False,False,False,False,False,True,45356.750027755035
4020,8,3.2,3,"['Java', 'Python', 'R', 'Management']",2,0,0.34,False,False,True,False,False,True,False,True,False,False,False,73246.3460238277
4021,9,3.16,3,"['C++', 'Python', 'Java', 'Marketing']",2,3,0.33,False,True,False,False,True,False,False,False,False,False,True,71601.04520763487
4022,2,3.78,4,['Excel'],2,4,0.06,False,False,True,True,False,False,False,False,False,False,False,40764.710156086374
4023,0,2.58,2,['Management'],1,1,0.9,False,False,False,True,False,False,False,False,False,False,False,30000.0
4024,4,3.82,3,"['C++', 'Marketing', 'Management']",2,4,0.77,False,False,False,True,False,False,False,False,False,False,False,48557.90796499594
4025,2,3.78,4,['R'],0,3,0.62,False,True,False,False,True,False,False,False,False,True,False,37554.105116571525
4026,5,3.26,3,"['Marketing', 'Java', 'C++', 'Python']",2,3,0.4,True,False,False,False,False,False,True,False,False,False,True,50368.78656060949
4027,7,3.24,1,"['C++', 'R', 'Python', 'Excel']",2,3,0.58,True,False,False,True,False,False,False,False,True,False,False,57659.26204415558
4028,3,3.04,0,"['Python', 'R']",1,0,0.49,False,False,True,False,False,False,True,False,True,False,False,32124.79570509382
4029,4,3.99,4,"['Excel', 'SQL', 'Management']",2,4,0.27,False,False,False,False,True,False,False,False,False,False,False,46551.7851338233
4030,4,2.67,3,['Marketing'],0,1,0.3,True,False,False,False,True,False,False,False,True,False,False,31386.057895981263
4031,3,3.39,0,"['R', 'C++', 'Marketing']",0,1,0.87,False,True,False,False,False,True,False,True,False,False,False,35643.6253020271
4032,3,3.52,2,"['R', 'Excel', 'SQL']",2,2,0.63,False,True,False,True,False,False,False,False,False,False,True,38941.94703685665
4033,3,3.9,3,"['Python', 'SQL', 'Management', 'C++']",0,3,0.0,False,False,False,False,False,True,False,False,False,False,True,33974.921398616316
4034,3,3.67,4,"['Management', 'Java']",0,1,0.33,False,True,False,True,False,False,False,False,False,False,True,30000.0
4035,3,3.47,1,"['C++', 'Marketing', 'SQL']",2,3,0.34,False,True,False,False,True,False,False,True,False,False,False,42945.41391088317
4036,4,2.68,0,"['Marketing', 'C++']",0,1,0.71,False,False,False,False,True,False,False,False,False,True,False,37340.08105957847
4037,1,3.06,0,['R'],0,4,0.7,False,False,True,False,False,False,False,True,False,False,False,30000.0
4038,1,2.71,1,"['Management', 'SQL', 'C++']",2,2,0.46,False,False,True,False,False,False,False,False,False,False,True,30000.0
4039,8,3.82,4,['Excel'],1,3,0.95,False,True,False,False,True,False,False,False,False,False,True,64980.215231548675
4040,1,3.62,2,"['R', 'Java', 'Management', 'Excel']",1,0,0.87,False,False,True,False,True,False,False,False,False,False,True,30464.99482339576
4041,5,3.64,1,"['Management', 'SQL', 'R', 'Marketing']",2,0,0.87,False,False,True,False,False,False,True,False,True,False,False,46834.33248827526
4042,1,3.48,2,"['R', 'C++', 'Management']",1,1,0.35,False,True,False,False,False,False,True,False,False,True,False,30000.0
4043,4,3.26,4,"['SQL', 'Excel', 'Marketing']",1,4,0.43,False,False,True,False,False,True,False,True,False,False,False,50220.2412072286
4044,3,2.72,3,['Excel'],1,3,0.42,False,True,False,False,False,False,False,False,False,False,True,46312.544583763396
4045,6,2.99,3,"['Java', 'Marketing']",1,2,0.44,True,False,False,False,False,False,False,False,False,False,False,60456.69709478171
4046,6,2.71,4,"['SQL', 'Management', 'Java']",2,4,0.89,False,False,False,False,True,False,False,False,False,True,False,65360.72509255308
4047,5,3.59,2,['Management'],1,1,0.25,False,False,False,False,True,False,False,False,False,False,False,45118.859202704014
4048,9,2.74,1,['Excel'],1,4,0.8,False,False,True,False,False,True,False,False,False,True,False,67042.28839540544
4049,4,3.55,4,"['Java', 'Excel', 'R', 'SQL']",2,2,0.51,False,False,True,False,False,False,False,False,False,False,True,45207.482067783865
4050,0,3.54,4,"['C++', 'Excel', 'Management']",2,4,0.25,False,False,True,False,False,False,True,False,False,True,False,30000.0
4051,2,3.19,3,['Java'],1,3,0.53,False,False,False,True,False,False,False,False,False,True,False,39852.61979794072
4052,8,2.7,1,['R'],0,1,0.2,True,False,False,False,False,True,False,False,False,False,True,61815.695660124686
4053,0,2.97,3,"['Marketing', 'C++']",2,2,0.11,True,False,False,True,False,False,False,False,False,False,False,30000.0
4054,4,2.98,2,['Management'],2,1,0.84,False,False,False,False,False,False,True,False,False,False,False,35684.932576641506
4055,1,3.55,2,"['Java', 'Python']",1,3,0.7,True,False,False,False,False,False,True,False,True,False,False,30000.0
4056,3,2.67,0,"['Management', 'C++', 'R', 'Excel']",0,2,0.2,False,False,False,True,False,False,False,False,False,False,False,31129.770564355676
4057,0,3.74,4,"['Management', 'Marketing']",2,2,0.94,True,False,False,False,False,True,False,False,False,False,False,44101.386453295345
4058,2,3.64,1,"['SQL', 'Python']",2,1,0.02,False,True,False,True,False,False,False,False,False,True,False,35630.20603328402
4059,9,2.78,1,"['Management', 'Python', 'Java']",2,4,0.33,False,True,False,False,False,True,False,False,True,False,False,73406.42606189189
4060,6,3.58,3,"['Marketing', 'Management', 'Java', 'R']",0,4,0.02,False,False,False,False,False,True,False,False,False,False,True,46652.1982316263
4061,9,3.5,3,"['C++', 'Excel']",2,0,0.14,True,False,False,False,True,False,False,False,False,False,True,63513.05313225496
4062,2,3.62,1,"['C++', 'R', 'SQL', 'Marketing']",2,0,0.18,False,False,True,False,False,False,False,True,False,False,False,30000.0
4063,3,2.78,3,"['C++', 'SQL', 'Marketing']",0,2,0.81,True,False,False,False,False,False,False,False,True,False,False,34492.60131937284
4064,1,2.74,0,"['R', 'Java']",2,1,0.99,False,True,False,False,False,False,True,False,False,True,False,31710.488917055827
4065,2,2.85,4,"['Excel', 'R', 'Marketing']",0,2,0.87,False,True,False,False,True,False,False,True,False,False,False,43632.43593467463
4066,8,3.05,0,"['Management', 'C++', 'Java']",0,1,0.64,True,False,False,False,False,False,False,True,False,False,False,56997.586356414315
4067,2,3.69,2,"['Excel', 'C++']",0,3,0.72,True,False,False,False,False,True,False,False,False,False,True,32554.395199950406
4068,4,3.61,1,"['R', 'Python', 'Java', 'Excel']",1,0,0.52,False,False,True,False,False,True,False,False,False,False,False,34156.37591163289
4069,1,3.89,0,"['Management', 'Marketing', 'SQL']",2,2,0.42,False,False,True,True,False,False,False,False,False,True,False,30000.0
4070,3,2.59,0,['Marketing'],2,3,0.69,True,False,False,True,False,False,False,False,True,False,False,37305.63163825277
4071,6,2.52,3,"['Marketing', 'Java', 'Management', 'Python']",2,4,0.97,True,False,False,False,False,True,False,True,False,False,False,53004.63963613402
4072,6,3.55,3,"['Python', 'Java']",0,0,0.03,True,False,False,False,False,True,False,False,False,True,False,51497.36464253395
4073,2,2.92,3,"['Python', 'SQL', 'Management', 'Excel']",1,1,0.31,True,False,False,True,False,False,False,False,False,False,True,30000.0
4074,4,3.0,2,['R'],0,4,0.33,False,False,False,False,False,False,False,True,False,False,False,43947.079205506
4075,0,3.32,0,['Java'],2,4,0.41,True,False,False,False,False,False,True,True,False,False,False,30000.0
4076,9,2.65,4,"['Python', 'R', 'Java']",0,3,0.63,False,False,True,True,False,False,False,False,False,False,True,70476.08346443654
4077,9,3.46,3,"['C++', 'R', 'Excel', 'Management']",1,2,0.51,False,True,False,False,False,False,False,False,False,False,True,66450.25394959346
4078,9,2.99,2,"['Marketing', 'SQL']",2,2,0.02,False,False,False,False,False,False,False,False,False,False,True,63406.92357092275
4079,0,3.45,2,"['R', 'Excel', 'Java']",0,3,0.41,True,False,False,False,False,False,False,False,False,True,False,30000.0
4080,4,3.75,3,"['SQL', 'C++', 'Java', 'R']",1,4,0.62,False,True,False,False,True,False,False,False,False,True,False,48052.50882630813
4081,9,2.76,1,"['Python', 'Java', 'Marketing']",0,0,0.5,False,False,False,False,True,False,False,False,False,True,False,53755.129921514155
4082,8,3.9,0,"['Excel', 'C++', 'Python']",0,4,0.87,False,True,False,False,False,False,False,False,False,False,False,63217.8702752614
4083,0,3.3,3,['C++'],2,3,0.4,True,False,False,False,False,True,False,True,False,False,False,30000.0
4084,0,3.88,4,"['Management', 'Excel']",1,4,0.01,True,False,False,False,True,False,False,False,False,True,False,33084.44262836015
4085,3,2.81,0,"['SQL', 'Python']",0,4,0.28,False,False,True,True,False,False,False,False,False,False,False,35432.76634329736
4086,3,3.41,2,"['Excel', 'SQL', 'Python', 'R']",1,4,0.14,True,False,False,False,True,False,False,True,False,False,False,36526.82226823066
4087,1,3.11,4,"['C++', 'Marketing', 'Management', 'R']",2,4,0.25,True,False,False,False,False,True,False,False,False,True,False,30593.324176678772
4088,8,3.66,0,"['SQL', 'C++', 'Marketing', 'Excel']",2,0,0.36,False,False,False,False,False,False,True,False,False,False,True,57718.49300319155
4089,8,3.41,4,['Java'],2,1,0.68,False,False,True,False,True,False,False,False,True,False,False,67051.33246311038
4090,1,3.24,2,"['SQL', 'R', 'Management']",1,1,0.32,False,False,False,False,False,False,False,False,False,True,False,30000.0
4091,8,3.87,3,"['Marketing', 'Python', 'Excel']",1,2,0.88,False,True,False,False,False,False,False,False,True,False,False,74358.32561307825
4092,5,3.07,4,"['C++', 'Excel', 'Marketing']",0,1,0.3,True,False,False,False,False,False,False,False,False,True,False,51809.171796470444
4093,7,2.83,3,"['Excel', 'SQL', 'Management']",1,1,0.14,False,True,False,False,False,False,True,False,False,False,True,52048.96773751167
4094,9,3.41,2,['Java'],2,1,0.17,False,False,False,False,False,True,False,False,True,False,False,64029.868002929405
4095,3,3.44,2,['Python'],0,4,0.93,True,False,False,True,False,False,False,False,False,False,False,38658.02787720685
4096,1,3.16,4,['R'],1,4,0.45,True,False,False,False,False,True,False,False,False,False,True,30000.0
4097,1,3.23,4,['SQL'],2,0,0.4,False,False,False,False,False,False,True,False,True,False,False,30000.0
4098,8,3.94,2,['Python'],2,4,0.07,False,False,False,False,False,False,False,False,True,False,False,65207.234970306585
4099,0,3.6,4,['R'],0,4,0.73,False,False,False,False,False,True,False,False,False,False,True,30536.358702219848
4100,6,2.67,4,"['Java', 'Python', 'Marketing', 'R']",2,1,0.69,False,False,False,True,False,False,False,False,False,False,True,59985.86528941273
4101,2,2.82,4,"['Excel', 'Marketing', 'C++']",1,0,0.38,False,False,False,False,False,False,False,False,False,False,True,30000.0
4102,2,3.96,4,"['SQL', 'Java', 'Excel', 'Marketing']",2,0,0.69,True,False,False,True,False,False,False,True,False,False,False,37944.44926090323
4103,1,3.59,0,['SQL'],0,1,0.37,False,False,False,False,True,False,False,False,False,False,False,30000.0
4104,9,3.87,2,"['SQL', 'Management', 'R']",2,1,0.07,True,False,False,True,False,False,False,False,False,True,False,65264.370505822204
4105,5,2.96,2,"['SQL', 'C++']",2,0,0.74,True,False,False,False,False,False,False,False,True,False,False,52240.08860332332
4106,9,3.61,1,"['Python', 'Java', 'Marketing', 'C++']",1,3,0.97,False,False,False,False,True,False,False,False,False,True,False,64549.129450190354
4107,1,3.57,3,['Java'],1,1,0.65,False,False,False,False,False,False,False,False,False,False,True,30000.0
4108,9,2.94,1,"['Excel', 'SQL', 'R']",1,1,0.28,False,False,True,False,False,False,False,False,False,False,False,60067.823521762766
4109,3,3.33,4,"['SQL', 'Python']",1,0,0.27,True,False,False,False,True,False,False,False,False,False,False,30821.98148331163
4110,9,3.44,4,"['Management', 'Java', 'Excel', 'C++']",2,3,0.93,False,False,False,True,False,False,False,True,False,False,False,69257.6486052167
4111,8,3.22,0,"['Marketing', 'R', 'Java']",1,3,0.3,False,False,False,False,False,False,True,False,False,False,True,50092.614201901226
4112,8,3.74,0,"['Marketing', 'Python', 'R', 'Java']",2,2,0.77,False,False,False,False,False,False,True,False,True,False,False,63166.42705775617
4113,5,3.75,0,['R'],1,3,0.64,False,False,True,False,False,False,True,True,False,False,False,50022.65408162738
4114,3,3.78,0,"['R', 'Excel']",1,1,0.59,False,False,True,False,False,False,True,False,False,False,True,37816.83267196413
4115,6,3.71,0,"['Marketing', 'Excel']",1,4,0.18,False,True,False,False,False,True,False,True,False,False,False,57009.57716269546
4116,0,3.23,0,"['Python', 'SQL', 'Marketing', 'Management']",2,0,0.03,True,False,False,False,False,False,True,False,False,True,False,30000.0
4117,3,3.07,0,['Excel'],1,1,0.49,False,True,False,False,True,False,False,False,False,False,True,32811.00256164414
4118,4,3.75,0,"['C++', 'Marketing', 'Java']",2,0,0.99,False,False,False,False,False,False,True,False,True,False,False,42917.96481485828
4119,7,3.24,0,"['Java', 'SQL']",1,3,0.2,False,False,True,False,False,False,False,False,True,False,False,50810.86767131995
4120,1,2.87,2,"['Marketing', 'C++']",1,0,0.54,False,False,True,False,False,False,True,False,False,False,True,34832.72665797606
4121,4,3.26,0,"['Java', 'R']",0,1,0.67,False,True,False,True,False,False,False,True,False,False,False,37446.75718627516
4122,5,2.71,3,"['C++', 'Management', 'Marketing', 'Python']",1,4,0.48,False,False,True,False,True,False,False,False,False,False,False,51211.37134547061
4123,4,3.54,0,"['Python', 'Management', 'Marketing', 'SQL']",2,1,0.51,False,False,False,False,True,False,False,False,False,False,True,34974.42848541517
4124,8,3.0,4,"['C++', 'SQL', 'Management', 'Marketing']",0,2,0.66,False,False,True,False,False,True,False,False,True,False,False,66332.11137452534
4125,9,2.89,4,['Python'],2,0,0.81,False,True,False,False,False,False,False,False,False,True,False,76441.65989661732
4126,0,3.93,0,"['Excel', 'SQL']",2,1,0.33,False,False,False,False,True,False,False,False,True,False,False,30000.0
4127,2,3.67,0,"['R', 'Marketing']",0,3,0.9,False,True,False,True,False,False,False,False,False,False,False,34360.422624507504
4128,1,3.68,4,['Python'],1,3,0.48,False,False,True,False,False,False,True,False,True,False,False,32746.308859580084
4129,2,3.44,3,['Java'],0,1,0.66,False,True,False,False,True,False,False,False,False,False,False,31752.883435683958
4130,9,3.76,1,"['Management', 'SQL', 'Java', 'Python']",2,2,0.11,False,True,False,True,False,False,False,False,False,False,True,65799.59660615548
4131,8,3.64,2,"['SQL', 'Java', 'Marketing', 'Python']",1,0,0.49,True,False,False,False,False,False,True,False,True,False,False,61875.935217804516
4132,8,3.4,4,"['Excel', 'Management']",0,2,0.02,False,False,True,False,False,True,False,True,False,False,False,66698.2522040309
4133,9,3.94,0,"['Management', 'R']",2,4,0.39,False,False,True,False,True,False,False,True,False,False,False,74303.19774600603
4134,1,2.79,2,"['Excel', 'R', 'Marketing']",1,1,0.05,False,True,False,False,True,False,False,False,True,False,False,30000.0
4135,2,3.92,0,"['Management', 'Java', 'R', 'C++']",2,2,0.9,True,False,False,True,False,False,False,False,True,False,False,46106.04990235149
4136,3,3.1,1,['Python'],1,4,0.67,False,False,True,False,False,False,False,False,False,True,False,30000.0
4137,8,3.29,1,"['Management', 'R', 'Python', 'SQL']",1,2,0.79,False,False,False,False,False,True,False,False,True,False,False,60389.707128369846
4138,2,2.68,4,['Management'],0,4,0.47,False,True,False,False,False,False,False,False,False,True,False,33743.63690442809
4139,6,3.31,2,"['SQL', 'Management', 'Excel']",1,3,0.85,False,False,True,False,True,False,False,False,False,True,False,52868.852630195135
4140,2,3.42,2,"['C++', 'Python', 'Excel']",2,3,0.87,False,False,False,False,False,False,False,False,False,True,False,34571.24637673805
4141,6,4.0,1,"['Management', 'Java']",1,1,0.36,False,False,True,False,False,False,True,False,False,True,False,41794.20179818397
4142,6,3.96,0,"['C++', 'R', 'Java']",2,2,0.38,False,False,False,False,False,True,False,False,False,False,True,50363.35693957869
4143,8,3.95,4,"['Management', 'R', 'C++']",1,3,0.51,False,True,False,False,False,False,False,True,False,False,False,73900.13526920916
4144,1,3.02,3,"['C++', 'R', 'Python']",1,0,0.04,False,False,True,False,False,False,True,False,False,True,False,30000.0
4145,5,3.99,1,"['C++', 'Management', 'SQL', 'Excel']",0,3,1.0,False,False,True,True,False,False,False,True,False,False,False,46209.35056879649
4146,8,3.18,1,"['Java', 'Marketing', 'Python', 'Management']",1,3,0.36,True,False,False,False,False,False,False,False,False,True,False,61021.22539265843
4147,1,3.78,4,['Marketing'],1,2,0.47,False,True,False,False,False,True,False,True,False,False,False,39387.99907608046
4148,1,2.82,0,"['Management', 'Python']",2,4,0.75,False,False,False,False,False,False,True,False,True,False,False,30000.0
4149,4,3.26,2,['Excel'],2,0,0.3,False,False,True,False,False,False,False,False,True,False,False,40385.82009813735
4150,9,3.95,1,"['Marketing', 'Python']",2,0,0.2,False,False,True,True,False,False,False,True,False,False,False,66882.4814540447
